PG.ProteinGroups	PG.ProteinDescriptions	[1] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_1.raw.PG.Quantity	[2] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_2.raw.PG.Quantity	[3] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_3.raw.PG.Quantity	[4] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_4.raw.PG.Quantity	[5] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_5.raw.PG.Quantity	[6] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_6.raw.PG.Quantity	[7] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_7.raw.PG.Quantity	[8] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_8.raw.PG.Quantity	[9] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_9.raw.PG.Quantity	[10] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_28.raw.PG.Quantity	[11] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_29.raw.PG.Quantity	[12] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_30.raw.PG.Quantity	[13] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_31.raw.PG.Quantity	[14] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_32.raw.PG.Quantity	[15] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_33.raw.PG.Quantity	[16] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_34.raw.PG.Quantity	[17] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_35.raw.PG.Quantity	[18] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_36.raw.PG.Quantity
A0A060ZCM8	Uncharacterized protein	1	Filtered	NaN	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	NaN	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZCM9	Regulatory protein TetR	33621.14453125	35820.36328125	29729.109375	40799.390625	49975.5859375	27997.271484375	21918.74609375	27172.345703125	31544.263671875	10654.423828125	19359.69921875	26444.498046875	146827.5625	67.5356674194336	90.70004272460938	28255.01171875	12880.318359375	6360.6630859375
A0A060ZCN3	ABC transporter related protein	1016460.5625	1222899	1211939.375	1011980.625	298607.8125	833927.625	165068.828125	233327.125	176677.1875	1734339.5	1586660	1978514.5	1454614	92732.921875	309699.25	215894	267690.0625	188747.1875
A0A060ZCN8	Tetratricopeptide TPR_4	13581.7548828125	1661.1396484375	7010.916015625	23139.876953125	9632.923828125	10668.7255859375	19066.169921875	NaN	40477.26953125	42412.34375	37885.88671875	46929.3046875	Filtered	94308.4453125	Filtered	20660.197265625	18398.14453125	5522.63525390625
A0A060ZCN9	Regulatory protein TetR	991272.125	67239.8203125	83256.78125	187363.859375	54243.1015625	53134.39453125	97752.7109375	136243.53125	76500.65625	268931.4375	355200.53125	277413.59375	Filtered	35443.3984375	Filtered	92830.78125	102715.6796875	74838.3984375
A0A060ZCP2	Hydroxyquinol 1,2-dioxygenase	57135.3515625	41290.99609375	48738.69921875	20261.990234375	17880.44921875	20081.876953125	38416.59375	29761.892578125	38066.5390625	97952.9921875	38509.19140625	60697.07421875	21.99361801147461	10368.6650390625	9.81778335571289	46327.1796875	28437.30859375	110733.359375
A0A060ZCP5	Short-chain dehydrogenase/reductase SDR	35718.10546875	12360.11328125	4379.91943359375	3786.7880859375	13247.8544921875	11502.7177734375	13382.8759765625	9623.056640625	20822.05859375	13700.6787109375	17775.982421875	4304.5947265625	Filtered	Filtered	Filtered	27.354219436645508	2960.414794921875	7402.0712890625
A0A060ZCQ3	S-adenosyl-L-methionine-dependent methyltransferase	406204.125	439195.59375	596399.9375	68811.1328125	46306.65234375	74370.140625	214887.90625	236225.296875	241034.125	100210.875	67810.65625	62823.2890625	743457.75	80498.2578125	165495.609375	271905.6875	241041.046875	223629.984375
A0A060ZCQ6	(2Fe-2S)-binding domain-containing protein	115711.40625	16479.734375	24099.19140625	Filtered	Filtered	Filtered	44996.12109375	Filtered	Filtered	29869.3515625	Filtered	NaN	Filtered	Filtered	Filtered	2.8209891319274902	41757.22265625	Filtered
A0A060ZCQ7	Modular polyketide synthase	135905.03125	83005.6953125	171680.515625	30950.681640625	12872.6455078125	24680.97265625	21436.71484375	34531.3515625	35593.53515625	13531.7548828125	54332.24609375	48278.48828125	Filtered	89738.5234375	65791.1171875	39274.03515625	27481.873046875	22970.865234375
A0A060ZCR0	DUF1338 domain-containing protein	243710.078125	111681.328125	207639.84375	59911.4609375	50215.765625	64684.203125	257275.359375	295932.46875	338268.1875	141094.71875	143646.109375	132501.0625	Filtered	124.10247802734375	169.17453002929688	97171.4375	105550.796875	103437.734375
A0A060ZCR1	Pyruvate phosphate dikinase PEP/pyruvate-bindingprotein	46809.68359375	24445.984375	39706.4453125	31446.67578125	Filtered	15144.865234375	24503.451171875	23700.708984375	20487.732421875	22967.57421875	8846.7841796875	7680.44775390625	Filtered	Filtered	Filtered	75121.21875	50417.93359375	29283.658203125
A0A060ZCR4	Transcriptional regulator PadR family protein	23617.095703125	54616.22265625	26020.482421875	24431.7109375	25385.15625	7507.01416015625	32001.98828125	50549.76953125	43795.96484375	21839.1875	13834.1318359375	17707.13671875	Filtered	Filtered	Filtered	Filtered	19168.712890625	28209.97265625
A0A060ZCR5	Regulatory protein	50716.4765625	23676.373046875	13033.072265625	14370.7666015625	9895.6767578125	70754.15625	19955.009765625	31530.498046875	31029.890625	45170.44921875	46168.1953125	49208.9375	Filtered	Filtered	Filtered	18064.486328125	18419.810546875	31480.986328125
A0A060ZCR6	Regulatory protein TetR	Filtered	Filtered	Filtered	Filtered	427374	182798.015625	Filtered	Filtered	Filtered	Filtered	313589.75	233806.3125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZCS2	Regulatory protein TetR	50868.109375	26212.11328125	37054.90625	32383.720703125	17391.54296875	25450.8515625	12699.7939453125	23284.796875	19069.7890625	39011.53125	22574.564453125	32113.75390625	Filtered	9.94219970703125	18.95478057861328	13585.89453125	16816.705078125	3.063080072402954
A0A060ZCS6	Multifunctional fusion protein	90917.6171875	Filtered	54708.84765625	28956.44921875	23159.62890625	31269.58203125	62854.53125	262642.3125	Filtered	75045.7109375	90415.3671875	57105.0625	Filtered	Filtered	36254.6875	77092.6015625	Filtered	Filtered
A0A060ZCS8	Glycoside hydrolase family 65 central catalytic	10887.4189453125	4526.43798828125	2880.392578125	4352.09912109375	7131.052734375	15567.0107421875	10182.5185546875	6709.48974609375	2748.75244140625	24284.900390625	19622.697265625	17451.33203125	Filtered	Filtered	Filtered	18425.73828125	12423.9990234375	16138.400390625
A0A060ZCS9	DUF695 domain-containing protein	88329.953125	70694.5546875	49232.609375	58002.4140625	45654.2109375	64018.16015625	67944.84375	74482.21875	70129.609375	76239.46875	75453.4296875	79497.234375	155396.421875	20469.712890625	195646.71875	88695.3359375	74421.078125	84939.6015625
A0A060ZCT2	DNA-binding protein	266364.65625	214426.640625	142942.65625	66718.5	90498.4375	78544.21875	Filtered	34194.8359375	Filtered	307524.65625	210923.484375	346681.71875	722789.3125	Filtered	Filtered	13066.5859375	Filtered	Filtered
A0A060ZCT6	Transcriptional regulator, GntR family	130692.2890625	16220.5888671875	100297.203125	101637.6640625	183785.796875	110084.078125	147615.28125	171928.40625	186698.03125	146780.578125	125628.65625	152555.6875	Filtered	66785.921875	237318.515625	67076.3046875	150473.3125	13.359214782714844
A0A060ZCT7	Aldo/keto reductase	166062.625	206139.40625	203323.5625	231938.984375	303108.53125	226388.03125	262629.4375	217034.109375	264956.53125	222315.828125	159876.875	190299.84375	36359.91015625	171302.421875	132434.28125	228302.796875	261512.859375	221789.9375
A0A060ZCU1	Secreted protein	148781.296875	99527.3359375	232154.40625	73356.1796875	64174.16796875	24381.076171875	45290.09765625	77519.8125	53081.86328125	156096.109375	72300.0703125	48955.19140625	807983.0625	410855.375	133688.328125	6.586639881134033	39898.27734375	Filtered
A0A060ZCU6	Glycoside hydrolase clan GH-D	281365.0625	288188.53125	103776.0703125	382947.875	496555.3125	437322.1875	146192.625	165291.34375	154514.46875	768072.25	851584.3125	643061	628300.3125	535415.25	376212.59375	169280.109375	105935.6328125	313571.28125
A0A060ZCV6	5-deoxy-glucuronate isomerase	Filtered	Filtered	9013.16796875	Filtered	Filtered	Filtered	111577.5390625	79792.0390625	97030.3515625	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	79289.53125	111399.46875	25598.484375
A0A060ZCV9	p-aminobenzoate N-oxygenase AurF	43723.04296875	39256.02734375	71798.0546875	48546.24609375	32018.1640625	52428.26171875	Filtered	24727.333984375	47850.421875	94725.3671875	38711.30078125	105960.8203125	Filtered	Filtered	Filtered	Filtered	20386.765625	21513.6484375
A0A060ZCW4	NTP_transf_2 domain-containing protein	170116.15625	79830.734375	55018.79296875	67344.390625	67447.25	84297.859375	Filtered	135608.875	59071.65234375	129157.2578125	155281.859375	215114.6875	Filtered	Filtered	Filtered	83.64862823486328	48635.43359375	72484.796875
A0A060ZCW6	A-factor biosynthesis repeat-containing protein	20982.173828125	11986.87890625	27545.689453125	8793.76171875	NaN	Filtered	2123.272705078125	4090.601318359375	11769.728515625	136966.34375	6022.5478515625	2967.8935546875	Filtered	Filtered	Filtered	5112.6826171875	6609.791015625	8542.078125
A0A060ZCX0	DNA polymerase III subunit beta	313884.9375	175543.390625	243947.171875	111081.4375	164859.5	24104.55078125	72991.765625	65493.15234375	108551.734375	189205.5	114459.4453125	370211.71875	28.953990936279297	87002.078125	13417.603515625	39106.984375	120951.4765625	119356.1875
A0A060ZCX7	Fumarate reductase/succinate dehydrogenaseflavoprotein domain protein	3771.388671875	1973.9337158203125	7482.96923828125	39502.2734375	13392.138671875	37220.6171875	1796.7408447265625	10044.4814453125	2528.42919921875	13458.2021484375	16260.0947265625	7864.8193359375	Filtered	38194.7734375	17547.54296875	8549.7646484375	8164.8984375	11500.5244140625
A0A060ZCY2	Transcriptional regulator, LacI family	56442.08984375	53502.7109375	48430.75390625	39512.48046875	42195.5390625	31919.8203125	89623.4296875	114457.171875	96234.5078125	77017.53125	72871.328125	90613.6640625	248200.5	31717.4609375	47626.0625	45393.5078125	80685.5078125	11136.75
A0A060ZCY3	Pyridoxal-dependent decarboxylase	41326.8984375	36877.296875	32901.1328125	18964.828125	15988.4736328125	18364.27734375	11153.009765625	10767.9189453125	11524.70703125	74882.453125	53723.5	94421.8125	54648.45703125	Filtered	7.6321258544921875	21968.0390625	17483.5703125	23036.13671875
A0A060ZCY4	DUF222 domain-containing protein	8934.1064453125	5117.787109375	17404.013671875	Filtered	NaN	1.0278171300888062	Filtered	Filtered	Filtered	NaN	5426.34033203125	5005.8095703125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZCY7	Beta-ketoacyl synthase	28735.353515625	18763.74609375	19980.80078125	6024.0048828125	9034.4306640625	11851.2275390625	6358.13330078125	10078.1435546875	11387.302734375	10255.033203125	10079.3134765625	12572.271484375	Filtered	Filtered	3195.421875	14376.3564453125	8696.86328125	12587.138671875
A0A060ZCZ0	Modular polyketide synthase	146848.375	120363.546875	141790.59375	46113.96875	33835.21484375	119805.7109375	26927.431640625	29303.3203125	52452.48046875	50297.71484375	58546.58203125	98991.203125	431402	Filtered	Filtered	82742.6953125	64365.625	64253.5703125
A0A060ZCZ5	Beta-ketoacyl synthase	165067.25	137273.71875	146951.515625	60334.53125	60668.3359375	53481.7265625	25263.443359375	32270.91796875	40901.09765625	58455.2109375	60490.33984375	106969.234375	87.62786865234375	42639.08984375	35445.28125	29015.978515625	38202.359375	76182.5546875
A0A060ZCZ6	Cobalamin synthesis protein P47K	489577.625	99998.578125	664400.875	472884.09375	288299.15625	377806.5	234192.46875	281669.53125	328639.09375	159307.59375	359411.0625	244392.703125	1998245.375	969722.5	Filtered	337447.90625	256084.46875	251826.03125
A0A060ZCZ9	Alpha/beta hydrolase fold containing protein	229100.8125	276888.34375	250010.140625	144092.59375	153515.046875	107328.328125	223271.15625	208909.796875	253532.234375	160336.65625	163723.796875	143792.046875	33428.06640625	138548.0625	198769.46875	205135.03125	223872.421875	240997.875
A0A060ZD02	Acc operon protein	83499.625	132127.984375	3269.39208984375	4.657341957092285	8846.19921875	Filtered	68315.671875	125397.1953125	25887.212890625	14996.6259765625	9042.9970703125	211.0684814453125	Filtered	463755.03125	55065.09765625	Filtered	17542.734375	Filtered
A0A060ZD05	Acetyl xylan esterase	113982.671875	79910.4609375	70959.03125	103846.703125	80138.046875	90119.3984375	115630.1796875	105581.21875	161325.21875	160579.015625	140770.671875	144149.71875	197217.21875	44493.26171875	100293.3359375	178682.015625	178771.234375	319506
A0A060ZD08	Mut-like protein	153553.8125	188006.65625	43403.2421875	81561.6484375	50263.625	66933.640625	37577.21484375	42723.70703125	44187.9140625	249706.09375	163672.546875	270816.71875	Filtered	Filtered	Filtered	42583.99609375	16938.193359375	29717.966796875
A0A060ZD11	HAD-superfamily hydrolase, subfamily IA, variant3	123607.46875	118632.4921875	93657.703125	212038.8125	300670.3125	238724.828125	Filtered	Filtered	Filtered	101315.359375	59087.66015625	106882.8515625	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZD19	A-factor biosynthesis repeat-containing protein	30871.10546875	4561.42333984375	12252.6162109375	15839.353515625	11894.9541015625	19391.228515625	19320.017578125	NaN	7621.06689453125	20107.494140625	42299.59375	59767.05859375	197858.765625	46709.10546875	Filtered	23200.171875	10456.970703125	450.6804504394531
A0A060ZD20	Transcriptional regulator, GntR family	20842.52734375	12597.525390625	16088.25390625	8425.4189453125	9354.240234375	14288.5732421875	5659.52392578125	6455.333984375	5962.38330078125	13335.1552734375	9052.982421875	13976.6123046875	Filtered	28752.779296875	28459.498046875	1236.3125	4227.533203125	3290.69384765625
A0A060ZD25	Amidohydrolase	89536.1328125	191462.171875	47677.87109375	101405.8984375	118053.640625	95801.2734375	149965.65625	178256.34375	192308.921875	133698.546875	743624.125	461568	Filtered	Filtered	Filtered	128622.8828125	221343.953125	113267.0625
A0A060ZD32	Modular polyketide synthase	3900171.75	475235.25	3502904.75	506957.34375	369032.40625	48656.5546875	1012054.5625	379257.9375	710581.8125	581453.875	478636.40625	792958.5	Filtered	593.3755493164062	26671.61328125	401651.65625	665774.75	114122.46875
A0A060ZD36	Alcohol dehydrogenase zinc-binding domainprotein	223710.328125	149084.640625	37362.34375	37701.8359375	153769.5625	Filtered	296826.03125	Filtered	1188206.75	164197.640625	237705.5625	114826.7890625	41793.50390625	1067640	1493301	1915800	Filtered	Filtered
A0A060ZD42	Modular polyketide synthase	93379.109375	64517.5	29282.197265625	11824.7099609375	32210.689453125	46956.53125	23574.6796875	34157.76953125	154923.09375	45030.7578125	75227.9140625	75637.2109375	243.8712921142578	26704.830078125	7887.35009765625	1086.34814453125	1907.0145263671875	4475.2275390625
A0A060ZD48	Cytochrome P450	159706.828125	86609.5859375	109656.578125	48365.66796875	60406.0078125	51768.16796875	79069.453125	66176.625	109418.0546875	79708.4296875	79870.078125	91062.7421875	Filtered	Filtered	38.00960922241211	95494.6328125	72866.765625	58299.875
A0A060ZD51	Xylose isomerase domain-containing protein TIMbarrel	69063.78125	28381.833984375	132709.4375	NaN	182541.09375	18295.251953125	142769.1875	128547.71875	162353.9375	90336.4140625	69573.4765625	87350.5	Filtered	Filtered	Filtered	126315	151047.125	154138.078125
A0A060ZD54	Regulatory protein TetR	25792.03515625	15753.298828125	23346.322265625	16313.4013671875	25752.927734375	14620.7451171875	22385.494140625	13299.7314453125	15476.2978515625	28235.287109375	20964.978515625	22966.859375	Filtered	Filtered	Filtered	13775.7412109375	16835.0859375	20424.8359375
A0A060ZD56	Alcohol dehydrogenase zinc-binding domainprotein	121821.8984375	Filtered	63256.46484375	82919.796875	111025.3984375	175608.515625	47573.44140625	39330.60546875	43346.515625	330426.96875	Filtered	158128.78125	Filtered	Filtered	Filtered	65378.2421875	54026.98828125	90479.640625
A0A060ZD70	Iron-containing alcohol dehydrogenase	3028.85693359375	6595.701171875	17087.724609375	Filtered	NaN	1.0484715700149536	3269.822265625	3836.15869140625	3714.69677734375	8078.072265625	15914.26953125	9202.755859375	Filtered	Filtered	Filtered	Filtered	NaN	Filtered
A0A060ZD76	Regulatory protein TetR	Filtered	952.1814575195312	8274.455078125	13576.671875	30242.02734375	18262.12109375	Filtered	NaN	Filtered	18313.630859375	5556.337890625	13730.3310546875	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZD81	Lsr2-like protein	41502.99609375	58570.1640625	48820.66796875	72298.765625	5499.51904296875	87913.8515625	30728.220703125	13625.0595703125	33569.1953125	16699.521484375	651996.25	14112.359375	Filtered	Filtered	124203.234375	10662.52734375	Filtered	Filtered
A0A060ZD82	Pyridoxal-5'-phosphate-dependent protein betasubunit	107438.015625	90481.390625	79483.453125	56540.55859375	62894.1640625	46798.47265625	115731.1875	106304.6796875	90907.328125	162313.328125	146330.0625	154560.953125	1831559.625	79209.03125	72783.609375	47011.95703125	71833.390625	54269.0859375
A0A060ZD86	Short-chain dehydrogenase/reductase SDR	38599.5078125	62154.7890625	37472.69140625	43839.3046875	54319.703125	40494.84375	52985.4296875	25632.728515625	36771.96875	117122.8671875	41907.17578125	93123.4921875	9291.87109375	3203.18701171875	26188.08984375	34069.796875	18648.837890625	20898.818359375
A0A060ZD88	Aldehyde dehydrogenase (NAD(+))	721530.625	669333.5	562875.375	141599.625	156320.140625	133395.6875	623216.25	594479.125	659449.75	341282.90625	382951.0625	430481.375	577305.25	160189.734375	245119.53125	480285.90625	490276.65625	454583.625
A0A060ZD91	FAD linked oxidase domain protein	Filtered	7476.75830078125	Filtered	9216.9189453125	2090.501220703125	13885.927734375	4599.779296875	Filtered	Filtered	Filtered	Filtered	Filtered	221573.28125	Filtered	Filtered	Filtered	13223.625	Filtered
A0A060ZDA1	Oxidoreductase domain protein	35373.84375	53338.40234375	41512.23828125	53341.34765625	35403.04296875	30808.5234375	51052.80078125	62852.96484375	66338.2890625	66021.7109375	46624.08203125	38683.58203125	220508.75	233536.171875	45959.9609375	32508.857421875	16386.314453125	86124.5546875
A0A060ZDA3	ROK domain-containing protein	3993.2177734375	1890.519775390625	1407.083984375	Filtered	1678.657958984375	Filtered	Filtered	Filtered	Filtered	2347.206787109375	Filtered	939.5508422851562	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZDA6	Aldehyde oxidase and xanthine dehydrogenasemolybdopterin binding protein	238837	135647.34375	241448.421875	183101.1875	193729.734375	168706.75	233262.921875	243818	254257.390625	226813.0625	137354.40625	146511.75	223563.671875	158287.046875	138113.671875	299391.5	268994	345326.84375
A0A060ZDA9	Transcriptional regulator, AraC family	19576.5703125	10216.8623046875	11806.154296875	29907.63671875	33827.39453125	31477.9609375	24741.19921875	24364.876953125	18847.744140625	26336.49609375	23881.736328125	16307.9794921875	Filtered	Filtered	Filtered	4676.18115234375	14839.6845703125	Filtered
A0A060ZDB2	IacB	17528.9765625	21325.4453125	19430.794921875	17403.916015625	Filtered	3562.442626953125	38869.4609375	61719.046875	43669.046875	121468.015625	101353.1171875	108949.09375	Filtered	Filtered	Filtered	95416.546875	72863.7734375	88590.0625
A0A060ZDB4	DUF3616 domain-containing protein	2400.535400390625	Filtered	54703.453125	25904.7265625	105394.6640625	73021.78125	69296.375	112415.9453125	47128.171875	44484.7109375	39978.078125	Filtered	902744.375	294550.5	146704.6875	67989.5390625	56895.2421875	5374.4189453125
A0A060ZDB8	Regulatory protein TetR	28671.83203125	71860.7265625	61076.39453125	10068.8076171875	18182.87109375	5693.36376953125	23138.771484375	Filtered	60969.04296875	16292.181640625	8174.29345703125	20175.650390625	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZDC0	Regulatory protein TetR	25239.701171875	24777.513671875	19186.23046875	5862.828125	11319.6640625	32208.279296875	15616.8095703125	26207.203125	28125.994140625	14365.9560546875	10588.2119140625	15804.0810546875	Filtered	Filtered	Filtered	14575.880859375	17806.205078125	17786.802734375
A0A060ZDC4	Acyl transferase	57328.87109375	105816.65625	84713.828125	13951.244140625	12567.2158203125	Filtered	75749.7109375	80642.890625	37869.1484375	NaN	1978.8416748046875	1193740.75	Filtered	Filtered	366236.34375	53861.125	23416.654296875	6564.08984375
A0A060ZDC9	ADP-ribosylation/Crystallin J1	7759.13525390625	18995.736328125	37261.06640625	16037.603515625	8312.7802734375	6672.234375	16011.2490234375	3811.118896484375	9013.0283203125	71150.4921875	162408.796875	22351.341796875	43884.83984375	6.221527576446533	Filtered	Filtered	17627.880859375	5524.1279296875
A0A060ZDD0	Beta-ketoacyl synthase	509126.90625	359634.625	365210.25	10300.6533203125	105880.265625	27165.37890625	202685.484375	286996.09375	443054.4375	565816.8125	95743.96875	357139.59375	824777.0625	11931.15625	17520.787109375	237303.5625	156409.578125	117592.484375
A0A060ZDD4	NDK domain-containing protein	312742.9375	218885.578125	294417.9375	57976.25390625	46138.35546875	48436.0390625	69874.5	87989.859375	74634.1953125	71246.7734375	30491.75390625	39711.36328125	Filtered	249231.59375	46732.51953125	84297.359375	90218.3984375	35350.0625
A0A060ZDD5	Beta-ketoacyl synthase	14386.5693359375	13591.224609375	16486.265625	NaN	Filtered	Filtered	22758.958984375	22066.240234375	21327.421875	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	72270.125	36622.8203125	84285.828125
A0A060ZDD6	AMP-dependent synthetase and ligase	102180.546875	77055.7734375	97363.9921875	44469.0703125	62801.5	60963.8984375	29626.74609375	28219.703125	19374.412109375	128703.015625	41728.35546875	31813.587890625	114837.6015625	18.108905792236328	85012.875	34374.0390625	32086.9453125	32171.921875
A0A060ZDE1	Beta-ketoacyl synthase	110241.375	53971.546875	58680.8984375	3747.55810546875	12677.1884765625	Filtered	60240.91015625	69889.3515625	44486.0703125	22389.138671875	62083.07421875	25897.341796875	1221.5838623046875	Filtered	Filtered	74194.0546875	54568.359375	49163.01171875
